Tweet_Text,Label,user_name
you hate hindu think muslim kaafir believe kashmir chattisgarh assam part india,1,madforpranalii
logon ki maan ka bhosra,0,jackkate4ever
array mazaaq tha bhaai,0,Shia374781481
gir pare mairi tarh kal main seereon say gir gaai thi,0,Iam_Stuck
aurat khiloona nahi h ji say sukoon laina h be you okay saath bahut say cheezain jurri hain yih aik mahabbat ka rishtah h aik ehsaas ka rishtah be h aik aayat na focus karain be aagay peechhay be daikh lain sada alfaaz main tarjamah be kar diya h,0,pinkvilla
yaar without nahi laitay maray ko,0,ysathishreddy
samjha ttoh danga ba yih mat bolna evm hack ho gai,0,DJSHARAM
tairay haraami baap ki jab beewi mari thi you okay bachay bhi ni aaey thay janaazay paaey tab takleef kun ni hoi,2,priyathedentico
main ny apni daadi okay phone ki brightness kal sham say zero ki hoi hai ab main un say rupee lay kar un okay phone ka bulb change karo ga,0,AtifKhanpti
kuchh nahi hoa mujhay,0,shuasmwah
open peace lecture wa delivered mrtabrej ahmaddiya community modern group college mukerian ahmaddiya community islam wa founded mirza ghulaam ahmad qadian gurdaspur motive community love hatred none,4,ImranUsafzai
add usnay kuchh din halala karwa okay without aulaad paeda ki thi without bhi pakistani buisness man say,4,ARYNEWSOFFICIAL
munh ko chup lagh jaati ha fr pata ni kyoon,0,Mhkxyo
tum kay ham karti thi waqat kay saath,0,UmerInamPk
tairay jaesay hazaaron chootiey chamchay already dunya par tairay baap any bhi ghalati repeat karain,2,USIndia_
jo auratain aurat march ka ghalat faaidah uttha kar ghattya slogan ko promote kar rahi hain yih aurat kay asl masaiyal say dhiyaan hatta kar har aurat kay saath bahut zulm kar rahi hain aur zulm kay khilaaf allaah bahtareen faeslah karta hai,0,shekhariyat
baysharm insaan kya apni maan kay saath bhi tarh baat kartay ho,0,TMItalks
karnay waalay phir be kartay hain jinhon ny karna ho naaf unhain kuchh dikhaai ni daita,0,jaidee02912676
koi nai wa literally dope mean entire stock,0,NooriBaig
ji okay paas power ho na wuh paisaay okay peechhay nai bhaagta paisaa khud you okay paas chaal kar aata hai aagay aap khud samajhdaar ho,0,Pakhto_wri8s
ttatttti say yaad aaya tairi ammi ttheek hai halala ki aulaad,4,AbdulHameed4200
yih gashti kay bachay pakistan dushmani bhaunk saktay hain,2,_Sajdaa_
aurat ko bhi khush rahnay ka haq hai rule life,0,Fareehaaa__
oh ho koshisha jaari rakh hole hole weseya shaadi tak ta weseya,0,Anam42611307
pmln time appointment coas judge someone declaring someone qadiyani yahoodi agent islam,1,TMItalks
wah aaya aap okay father are mubaarak mujhay ho,0,rantviews
yih raha you okay asli waala ganja baap,2,mrdj_moon
fun itna serious mat lo,0,TrueKhabri
sir agar aap any mahngay nai ki you par notas aap lay saktay hen jab aap any mahngay ki nai usay roktay kyoon nai aap postmeridiem ho kar bhi mahngay par roktham nai kar saktay mihrbaani kejiy chhottay chhottay bachay hen hamaaray kuchh khayaal karo khaan saahib,0,MirMAKOfficial
guy make trend bcz hamaaray pakistani frnds ko hamaari zaroorat hi social medium kch be karwa sakta phir chaahay without achchha kam ho ya bura two please aik achchhi kam ka hissah bn jay,0,alimdar82
ki qurbaani sub say barrhi hai ko tahpar saari umar yaad rahain gy,0,Lounging_Panda
rakho faasilah nai chhaaeeey na achchha rishtah,0,yourGirlTR_
coronavirus ko kaesay rok saktay bus you okay father jaao aur kaho na karo na virus,0,lazylizay33
band main har performer achchha tha siwaaey kay junoon kay naam pae aaj tak paesa kama raha hai har gaanay main ba gala phaarr kar cheekhta rahta hai,0,Rabia_khanum32
bharrway khaddddi pahan gaandhi ki tarh tu suna hay lakh ka suit pahenta chootiey wasting tax payer money aur chootiya banana baandh kar,0,AbdulHameed4200
qasam saaey par ab nahi rahay ji without izzat tairi mairay contact main,0,aaliya_speaks
yih saali daaud ki rakhail h randdi h saali,2,sagi496
abay bhaunk mat mairay beeti mairay laal aaja baap ka piyaar lailay tu bachchah hai aur rahaiga mannay bera ni dunya tairay bare kya bolti hai par tu rahaiga maira hi beta aur yih rajneeti tum abhi janme ho rahnay day pange mat lay,2,badnocs
yih pagliya gai h saali kutya yih ab bhool gai h jisnay say aazaadi dilwayi usko bhool gai h yih mullli,2,ZahraQaisar
ham yih bhi jaantay hain ki yahoodi har chij ko ddhoonddtay rahtay hain aur yahoo bhaaiyon ko vah chij naheen milaati aur itni hi puraani academy nabiyon ki ddor ki ki yahaan insaan pahlay raha kartay wahi chijen mil rahi hai jo chij inko chaaheeey vah chij naheen mil rahi hai,1,Haqeeqat_TV
ary yaar bataao saheeh aesay kaesay mujh say kartay ho aur mujhay pata bhi nahi hai kay ki wajh say,0,RahulGandhi
kisi gashti mah okay bacahy haan bc randdi ki aullad hai itna zulm bc musalmaan per inah di mah dah phudda aik aik ko pakarr kar bc ultta latako bc gashti dyo bacho,2,SHABAZGIL
mairi tu naam are dp daikh okay hi hansi nikal jaati jab be daikhoon,0,Irshaadbhatti33
neend okay leeey koshish nahi mihnat karni parrti ha,0,mafkarna1
follow back kardo agar naheen kya tu,0,farooq_suhayl
yih randdiyaan dash main gand hi failati hain inko aesi saja kay inki pushte yaad karain,2,ManeeshP75
id like believe zafar penned well ha relentless campaign prominent personality prove otherwise aajkal waesay bhi history dobaarah likhnay ka zamaanah hai,0,Ipsitaipsi123
sir allaah aap ko himmat aur taaqat dain aameen,0,europanotagain
lanati cumeene logay,2,NAYAB_fatima_
ratt mairi naseeb daikh tu mairi valentine,0,Soorya_Bhaii
inmain say kisi say fb nahi milta madam,0,Dilliwalanerd
kaun ziyaadah jhoott bolta hay larrkiyaan larrkay sach banttna,0,D_Asmitaaaa_
chal aa ussay maartay hain hmnai ttoh khusray bhi bulanai uskai janaazay paai,3,atmanirbhar_kid
itna chaaho tujhay koi ksii ko na chaahay,0,Prash3222
wah rupiyay okay aashiq,0,wasifk77
sir next kaunsay television pae,0,Shehbaz0404baaz
aap say kam,0,suru247277
godi cant believe someone dumb khud ki apni baat say mukar gaey haan zaroor check karo tweet dobarakis any mairay tweet pae reply kya ki any article ka screenshot send kya main any tau ba major ki tweet pae aik gif say respond kya thakis any apni naak ghusayi,0,sunnyladdoo1011
abay dalli sasti randdiyon ki sodaagar,2,AmbreenPTI1
yih free codna chaahta hai bhosari waala,2,iamsrk
mairay comment pae aapko ghusa nahi ata,0,AbdulHameed4200
na samjhn aap,0,AbhiraAbhira1
koi ghalat kaam karti hon kya aap be ahmdi tu nahi kuchh aur logo ki tarh jidhar faaidah nazar aaya udhar lurhak gaya,4,ShivaniV2901
kya hoa hai aap ko allaah bless protect aameen,0,FarrahShakila
sir tell honestly koi aesa medium hona chaaheeey na discuss politics friend banaanay okay leeey facebook hai na,0,Coco040341791
manmohan ji economy main unkai baap lagtay hai janha waalon ki soch khatm hoti hai wanha sai manmohan ji ki start hoti hai,2,AbdulHameed4200
main chanay baich raha hoon rupiyay paao,0,Khatooni_
bhaai chod bhikaari ko kyoon apna wait zaae kar rahay ho ashramshaap hai yih,2,MurtazaViews
bc kaha say aati hain essay namoonay,2,Gumnam_Muhafiz
waesay aap any ki thi tweet,0,Mhkxyo
tu hijra hai,3,siasatpk
tairi bahan pay baula kutta chadhwao randdi ki nasl kisi sasti tawaaif okay najaez bachay,3,BrokenA81351646
dil sambhal ja zara bahanchod,2,amanmithaa
mairi hasrat thi usay daikhnay ki without nazar andaaz kartay rahain without chal pray mairi wafaaon ko chor kar kabhi ho ji unhain bhi hamaari wafaaon ki qadr,2,Samraiz27
repair khusray ko koi bataaeeey ka ka baap miyaan saanp be aik boot waalay ki paedaawaar ha jiski tareef kar rahay ha without kanjar ji party sa ha without be boot wali sarkaar ki paedaawaar ha maadarchodon pahlay taareekh parrh liya karo phir bhaunka karo ja beebi fridge ki dukaan ha without chala,2,TOIChandigarh
ratt charsi tikka,2,Mhkxyo
bhaai tum any pahlay bola kay hamain bomb blast nahi karnay aatay etcetera kya ajeeb ajooba ho tum waesay,0,L0st_Bird2022
hn tu lagtay hn be ttheek ay raula laazimi pana,0,ImaanZHazir
suck lauda yahoodi,1,chalasani_divya
govbeghairati ka muzaaharah kar rahi hai,0,_strange_hunnn
ji tarhaan yih dushmani nawaaz shareef aur you kay sathion kay saath nikaal rahay hain wuh sirf qadiani ya yahoodi he kar saktay hain yih islaami pakistan kay subb say barray dushman hain,1,AbdulhaqOmeri
hamaaray leeey bhi dua kya karain hamain bhi bulaawa ho,0,AbdulHameed4200
aur kilo akhrott,2,NadeemK02105705
pls islaami taleemat ko mat target karo allaah kareem aur humerey pyaary nabi saw kay har baat main hikmat aur insaan kay kaamyaabi hai agar mard kay achchhi sihhat ho to aik beewi usko poora time nai deh saktei phir sabr aur bardaasht hai,0,ImranKhanPTI
might right point view laikin aik dafa gore saaey saari tweet parrho usnay word ghalat choose kya hit point uski sirf yihi picture aesi ni har picture jo karti usmain yihi kuchh prominent hota haijab aik aurat hi apnay aap ko yoon neelaam karay ji to bakio saaey kya ummeed,0,iKhanR_89
jahaan paai tag karo wuh video please koi jahaan arshi wali krio,0,kind82777261
itna sar dard ho raha hai shauhar hota sar daba raha hota waqt,0,safe_hrm
okay snapchat pae aah jana,0,Mhkxyo
fazl_u_ chhuttiyaan yes kara bharrway,0,Zara10756238
kuchh ni your bored,0,HassanN30675571
you waqt rate saheeh lag jata to altaaf husaen ko medium baap bhi maanta aur ishaarah milnay pi hamlah bhi qaraar daita intellectual prostitute,2,chillonthego
aapka fb mujhay kab milay ga,0,CasualRao
ahahahhahahahha bahanchod life money crook like jkt aleem khaan swati pay grocery car haraamkhor,2,Steel_Man_Usman
yahoodi saazish,1,beats2dance2016
utny yahoodi israeil main naheen hn gy jitnay iran main aabaad hain israeil america ka ttootta hai ji main uski jaan hai,1,AbdulHameed4200
daanish say poochh lo,0,KamranShafi46
ghussah kar gaya h bahanchod tairi ama ko qabr say nikal okay uskay bund marni ha any tjhe abay maira pata naey,2,Mhkxyo
shah kaunsa taira baap hai hai ttoh bjp ka hi baat ki base ttoh party hi hai bjp ishi leeey tujhay ch tiya bolta hoon bachcha hai tu abhi,2,hinaparvezbutt
tu schii fasadi h,0,Hani_Sharam
ratt nikkah kay baad kya hota hoga,0,Huhhmeow
noon league agar khaati thi to lagaati bhi thi ab to main bhi baat pae yaqeen karnay lag gaya hoonyeh patti waalay bharrway ba khaai ja rahay hain aur laga thullu bi ni rahay lakh naukriyan aur lakh ghar ka daawah kya thamazay ki baat mairay jaesay paagal any maan bhi liya,0,chillonthego
ahmadia muslim nahi kaafir hain kaafir ko musalmaan nahi kahtay,4,SandyYadavAK10
kitnay logon saaey piyaar karna ha aap ny,0,rajivbrar007
ny aaj kal barrha be bahut rakhi ha,0,goyal_chandan92
maadarchod musalmaan ki qaum maadarchod saalon ka eemaan nahi hai bahnon ko chod te hai bahan kay lode harmazaade uskiye apni maan ki choot bhi chodta hoga aur chuswata hoga logo say saaray musalamaan raand ki aulaad islam ki maan ki choot,2,sajad080555635
aap jaesay log hotay hain jin paaey eventually saleebi yahoodi foujein okay qabiz ho jaati hain aur phir wuh unki naslein aani wali kai sadiyon tak aazaadi ki jang larrtay rahti hain aur apnay piyaaron ko liberal democrat okay haathon zibaah hotay daikhti rahti hain,1,DrArindam_IIPM
haan charsi without bhi sun lay kya kaha hai you baat kay leeey ki article daaood kay leeey nai likha hai,2,Abdulla49673703
patti per mukammal paabandi lagayi jaaey fauj ko kashmir bhija jaaey propagandist anchor tweeter account ko ban kar kay unkay holder ko dchowk latkaya jaaya parrni chod bahan chor nashay podre uturn jali selected niyaazi selector ko saari aam sangsar kya jaaey,2,sujoydharr1
university road charsi tikka,2,AbdulHameed4200
pahlay grab karo bad kfalt karo achchhi policy ha,0,the_47_paradox
ni february say parrhna maennay liya day,0,ovaismangalwala
shukr hay allaah ka apna khayaal khud karo na warnah karona virus gaya hay,0,AbdulHameed4200
ratt aik din tu na milaiga taira naam phir bhi rahaiga ali zafar said long time ago best song among anthem psl,0,TOxICTANN1920
yih koi randdi lag rahi aapki jathani aapsay chhotti hai mairay khayaal,2,Zeeshan47241879
pata chal gaya tum ki darjay kay see ho aray baywaqoof pahlay caa kay baaray padh uskay baad bhaunk jo yahaan kay citizen hain unhain kuchh nahi dikhaana logon ko baywaqoof mat bana,2,crappypady
diwali release hf ka nahi likha bc screen par thi wuh aur clash taapse,2,goyal_chandan92
tum achchhay bankay tow daikho dunya kaesay haraami ban jaati hai,2,RebelKingSnow
achchha ub yih sunti hoon tab tak aap yih search karo youtube pae okay twiter okay notification kaesay clear hotay,0,AnwarLodhi
bahanchod saalay sab yih gore aadmi log kya samajhtay hai apnay aap ko bada feminism boltay hai daikh li inki feminism might problem bp deserve better fan,2,prakashfiles
saali kutya tairi aik nangi photo laga,2,FatihAkTurko
someone skill believer postmeridiem,0,chintubhai_99
koi you ki bhi majboori ho ji shaayad,0,grassrootscric
self love bahut hogaya ab mujhay someone el love chaaheeey,0,AbdulWahabzz
madam jo tax ka collection karti h wuh bhi jnu say h jyada bhaunk mat ahem hamain pata h taira tax collection kha say hota h jnu best university india okay,2,AbdulHameed4200
donot understand whats causing retaliate much denying zab rallied antiahmadiya stance ziya wasnt better either saying also thats even point tweet,0,Mhkxyo
umamah ny banay thi mairay leeey main ny bana di umamah okay leeey,0,GokboruWolf
uskay jootay daina jo tairay per main tight aata hai gift agar bhool jaaey,0,goyal_chandan92
obcs donot need your randirona reservation applied social medium kindly hardwork person known everyone you automatically get bluetick per nahi bc hamain ttoh general waalon ki tarh mihnat karnay ki aadat kahan,2,Mhkxyo
okay badi di aapsay baat karkay aacha laga im sorry earlier reply,0,Lakshya99560113
hamain ttoh pata hi nahi tha virat kohli troll ishant sharma instagram new indian express,1,UmarKha30129339
oy randdi kyoon shaetaan na tujhay double landd diya jo you ki taraf sa ha bc saali kanjari phodii yaawar ki fuck you,2,anshul_aliganj
itnay like comment mujhay miltay main khushi saaey foot ho jata,0,mahnoorakmal10
maheenay say bhaunk raha hai woof woof kashmir bhi porkistan bannay waala tha aik jamaane main nashay raho pakistan mast raho,2,DrNadeemIqbal5
kyoon nai sir aap bismillaah karain insha allaah ham aap okay saath hon gaey,0,AbdulHameed4200
your maray ab ki bahan ki taraf bura laga nah bakwas karo nah sunay pary hate pp kisi maah bahan ko sysat main nahi laatay,2,LiveMixPlay
blocked pushmitra shunga achaar ddal raha tha kya kya chootiey hain bc,2,MumtazA68816233
haha sabko dn ga aik sth dm kar username ni yad rahta,0,DrNadeemIqbal5
allaah tala aap ko slamt rakhay hanstay muskuraatay raho,0,W_Enjoyer
ya deen ka kaarobaar karnewale jinhon ni khaan ki phaeli sharikehayat ko baaghi kya yahoodi yahoodi kah kar,1,ShahzadGill202
kya faaidah itna hot honay ka agar single hona hai ajeeb,1,Oye_its_Me__
ratt skin randdi clear ho ja bharrwi please,2,NehaSharam12
haha anjaana om modi ko naale waalay gas say chaaey bana kay danga india gate new delhi,1,AbdulHameed4200
right yih ahmaq following ko baywaqoof bana raha hay,0,DaveSturges
well saidlanati hain yih qadyani kaafir,4,syed3757
bahan ki lodi bigg bos nahi daikhti ttoh bakwass bhi mat chod betichod taira baap hai,2,HunzlaK
bahan chod bayghaerat zamaanat niklo fuzool bakwas band karo,2,MeraGurgaon
abay buddhay tairay baap ki jaageer hai ya maan ki raaton ki kamaai hai hain randdi,2,ImranARaja1
ab saelaab aa jaaey ga,0,AbdulHameed4200
unko yih video send kay manay,0,TanzeelAzam9
hareem shah high standard ki gashti hai shareef log tujhay kabhi be mu lagaana pasand ni karain gy isleeey without tujhay block kar gai,2,H_J_M_85
agar maan angrejan hoti kasa hona tha,0,NehaSharam12
gujarati maratha sa garnd marwaana ka liya ready ho gaya hai hijra saala,3,mehki_00
you sahar say nikal na lovedi pahli fursat daat say biscuit toot nahi rahi gand say akhrott todne chalay hai,2,NehaSharam12
maguire lindelof shaw matic martial started first team laughoutloud also check liverpool lineup shrewsbury first team ka sirf fabinho hai you any bhi weekend pae minute khaila tha sirf,0,iKnightRider19
ab inka haal you mazloom bachchay jaesa hai jisko qaari saahib nay mazzay lainay kay baad paesay nahi diey na bata saktay hain na dikha saktay hain kay kya hoa,0,bmurrrph
randdiyon ka adddda bollywood,2,Esraa47173401
ever check nisaar charsi tikka literally nisaar pot smoker tikka amazing karraahi even mark weins review check youtube,2,sir_beehah
sale halala ki paedaaish delete mat kar daina maadarchod,2,Faiza_Ahmad05
ratt twitter par men trash trend karnay waalay real life roz apnay baap say bus auto ka kiraayah laikar ghar say bahar nikaltay h,2,haya_Soke
ahammiyat daitay tumhain tum pahlay be nai daiti thi,0,haya_no_no
listening psl anthem yih sunny okay liya itna intizaar kya tha,0,Haya_Hatem
dil kisi say tab lagaana jab dilon ko parrhain seekh lo har aik chhairray ki fitrat wafaadaari nahi hoti,0,Haya_tea22
saal ka relation chod diya ttoh aasim ko chodnay second we nahi lgege deserves bttr girl,2,ism_haya
ki bahanchod any kaha hi yih,2,Esraa47173401
bahanchod sudhar ja,2,Haya_25677
khinzeer mullah,2,Haya33717984
aaey andar andar say ttootta hoon main,0,_Haya65
beech main tairi maan ka pahla yaar,0,Haya_fangirl
issue highlight mainstream agrees consensus cannot ignore example many muslim would reject mcbs stance ahmaddiya community find nearuniversal agreement regarding torray islamophobia,4,Esraa47173401
ko nakla kyoon pata hai,0,Rony30003000
abay dkbosedk pakistani rand hai tu isleeey chudiyan pahan kar ghar main baetth sirf bhaunk sakta hai tu baki kisi ka ukhaad kuchh nai sakta ttoh ba kuchh aur sleazey aur see grade ghost stirirs bana lay chootiey,2,Haya_fangirl
