Tweet_Text,Label
ha ho sakta ha corona tax lagh jay per poochha nahi jay ga pakistani ghabraana nahi ha,0
yih qaum okay bachay nahi hawas kay pujaari hai bharrway,0
raabi you are favrit aur aap ko bahut bahut mubaarak naey zindagi shuru karnay prr,0
tareen sab ki mihrbaani say,0
ba bataana ni hota doosra khud feel karay,0
yih baat tujhay tairi maan bata jo roj wahaan chudaai karwa okay aa rahi hai,0
tum dhoka daitay ho,0
kiss ny kha tha chaina jaaoon ab sabr karoon,0
jahaan bhaai saheeh ho karugi na tension,0
aap bhi pattrri say uttar gae,0
sab yihi kahtay hain,0
din guzra tha barri mushkil saaey phir taira wadah e shab yaad aaya baetth kar saayah e gul main ham bahut roey jab tu yaad aaya,0
dosht ha na waesay bhi anti h man kaunsa rishtah krnaa,0
allaah karam kara ga,0
ameen sumameen allaah sab kay saron pay aunkay parent ka saayah salaamat rakhay,0
kuchh din kay leeey agar twitter band kar doon tu bhoolo gay tu nai mujhay,0
aap ko kya hoa,0
insaan kisi cheez ko ttoottnay saaey rok nah sktaa phir without dil ho ya sheeshaaa,0
okay lakh fauj rakhna kya zaroorat hai hazaar rakho baaqi paesa budget main rahna ta ka taleem sihhat lag sakain bus topian phanata raha karo,0
karachiuniversity karti ho itna yad kabhi mil be lo,0
piyaar deewaanah hota hai mastaanah hota hai har khushi saaey har gham saaey begaana hota hai,0
pahlay tum bano phir ham banain gay,0
achchha joke tha suna na aesay joke laikin pahlay tteeka lagwa laina,0
kidhar mari hoi thi tum,0
kitnay vote milay pakistani bharrway drug ki dukaan ko laughoutloud wuh bhi iskay khareeday hoey laughoutloud auqaat dikha di hindustaani any tairi laughoutloud mazah aa gaya flop chootiya,0
yih bharrway khail rahay hain ya odi,0
sir abhi tak online see leave ka koi faaidah nai hoa aaj mujhay chhutti chaaheeey thi laikin nai kar sakta karachiuniversity okay maen ka visit nai hoa abhi tak,0
per merry father abhi paesay nai hain,0
aik aurat ko replace doosri aurat kar sakti hi,0
nahi pat rahi na free na paesa say,0
maashaaallaah stay blessed,0
crush,0
ham kaun sa rishtah laanay rahay haan,0
aa bus kar na your good man,0
achchha kch banaana ata ha tamaey,0
ab ali bhaai any laiba ki sun li hai ab without apnay aap kki bhi naheen sunain gy,0
bharrway any machaaya shor tak thaiyya thaiyya,0
chup bharrway,0
jaamiah university ki vicechancellor ka darad student ki chinta delhi police ki kaam per kuchh important question jo dash janna chaahtay hai,0
aapkay bahan mujh saaey ziyaadah aapsay paer karti ha you ny bataaya ha mujhay,0
ja toor ja ti di phuddi wich lull laini diya,0
oopar waalay say binti aesi aag aapkay ghar pae har roj aaey sach main dil say dua hai yih aur lagaigi zaroor,0
chicken aalooo alot yakhni masalas mix karnay keleye chapaty jab ban jaaey mix kar lo tu oopar daisi ji ddalna,0
abhi kuchh bhi nai kaha ny,0
tum logon nay saheeh mazaaq banaaya hoa ha security agency ko isi aesay chhottay chhottay kaamon okay leeey free nai ha na un okay father time ha banda chori ech we pharrya jaaey tae na isi da,0
aur ab to highcourt nay bhi sabzi manddi bahaal karnay ka hukm day diya,0
mazaaq bhi nahi samajhtay log insafians khud khaan sab ko kuchh bhi bol day you waqt khaan sab ki saakh ko koi khatrah nahi hota acc,0
har aik apnay jamane main aik aik aesi sabji manddi main jata jaati hin hai,0
kahan gaai bahan,0
yahaan hoga st february ko postmeridiem postmeridiem,0
effective be ho jaaey ji waqt lagay ga,0
yih sab uncultured bharrway hai virushka fanssala apna naam bhi likhna naheen jaantay gawaar,0
ya allaah khaer bajii fire lagta ziyaadah e dil pae lay li ha bat,0
phir aapko kya pata ahem single logon okay dukh,0
last year waala aurat march abhi tak hazm nay hoa logon ko,0
bhaai matlab ya hoa okay chakki waala aata sasta hoa ha,0
haalaate zindagi aesay mor par lay aai ki manzil par pahunch kar safar ki yaad ai,0
nahi tumsay koi shikaayat ba itni see iltija jo hal kargaye kabhi dkehne mat ana,0
absa ji aap be aurat march ko sport karti hn,0
comment parrh kay lag raha har jawaab na hoga,0
tairi mihrbaani beebi jahiloun ki tarh behes nah karo,0
yih mystery banti ja raaey hai,0
badri mushkil saaey likha tha many cheating saaey likha tha,0
tameez say bat kar,0
install pae riya ki story daikho,0
dunya main pahlay hi bahut kuchh ho raha hai ab ba yih ki kami reeh gaai thi,0
faasilah rakhain mujhay jaraaseem ka bahut wahm hota hai,0
isleeey naam mubaarak poochha tha medusa nahi,0
medium ko faaltu kaamon say fursat mile tab,0
edhi pahan di siri,0
pronounce kar tairay meme kharab ho jaani,0
believe kuchh achchha soch okay rakha hoga between mean exactly,0
main kar rai hon instagram pae,0
dob kay mar jana chaheey awaam kay saath mazaaq per,0
haha lagta yih e h,0
walakum salaam,0
fur mazaaq urau ga aap any age say ddraamay shuru krdene,0
good shaekh rasheed main plmn ka sporter worker hn main aurat march ki pur zor mazamat karta hn yih islam saaey pary ki bt hi hayayi hi hinna butt saahibah aapki bahut izzat karta tha laikin aapkay e faeslay any aapko un larrkiyon main shmail kardiya afsos,0
pahlay paiyar hota ha phir iqraar hota ha phir cant live without waala mazaaq hota ha,0
bat prr aap khud be amal karay madam,0
haan saheeh kaha mat daikhna bigr jaao ji,0
wa asking come early aap sun hi nahi raheen thin,0
ho hi na jaao tum,0
sachchi bt ki ilzaam kaha saaey aagaya,0
angraiz bazorgon ki bilkul izzt nahi kartay newton aur ainstyn hamaaray ha hotay un ka bhi saalaanah hota,0
kind information yahaan baetth kar bolna aasaan hota hai main cheif justice hotay wah ji wah ban jaaein na phir cheif justice,0
aankhon man piyaar itna ha okay aankhain andhi ho gai,0
yes ttoh mujhay bhi samajh nahi aaya okay tweet main eesa kya hai,0
tu bhar main ja okay saath,0
phoppooooooooo daikh lynnnnn,0
give one please,0
mahira aasim tu chaaey munh ddoobo ya oopar fenk jo marji krr,0
original attitude boy hota ha aur fake girl,0
sense humor nahi ha any yihi akhaz kya ki harakat say,0
apas main laad kar main gaey yih,0
naey jan mazaaq kar raaey thi un okay sat unko pata chal gaya im mazaking,0
aap ko ttika lagaanay ki chas aai hogi,0
achchha chill kar enjoy kar pubg khailtay hai ja,0
nahi nahi kaafi late daikhi hai na leeey,0
yes lagta e ni tha okay wuh roti har roz uski party ki video nd picture hatti hn,0
lucky hu ham ko tu sirf email waalay dm hi ate,0
aapkay wrong number lagay hone ha,0
koi and hi bhaago,0
okay ja ra,0
bandri ho ar kuchh ni,0
exam may khud kuchh na par itna dukh nahi hota jitna dost ki extra sheet lainay par hota ha,0
mairi hi ka jawaab be nahi diya dm,0
aap ny achchhi bat ki,0
laahori ab laahori nahi rihaai dil peshawri karna hoa tu buno jana hoga,0
poetry jo thi camera ghuma okay bal set karnay ka tareeqah ay hayyy mazah aagaya,0
look brother tu ab new fight na start kar sab shaant hai ab silent hi rahnay day donot want argue with you koi issue na banana mujhay please stay away,0
uf kya fuzool libas tum siyaasat dan ho ya model,0
aapki tweer ko ignore karta,0
position kaun kaun see try karoon aaj,0
achchha achchha ab santie mat ho aesa naey bola main ny,0
agar winner annouce hone say phaelay mairi bahan phone lay lay touu,0
yih bandi mujhay saheeh ignore karti thi isko lagta tha bakio ki tarh iskay peechhay doruga aur isko kya pata isi wajh say mairi block list kaafi lambi hetumhara attitude mairi jhootti men,0
ziyaadah barray jaanwar tum ho leeey,0
chalo phir kya tension tumko mairay tu follower kaam hu rahay,0
doctor im sorry operation okay waqt dastana aap okay paitt main reeh gaya hi dobaarah operation karna hoga sardaar tu paagal tae nai ay lay rupiyay nawa lay lay,0
btmeazi har insaan kar sakta h magar kisi kisi ko trbyat rok laiti h,0
aur maennay dil freezer rakh diya,0
yih politics karnay wailay hi har jagah bad khud lih daitay hai ki politics ho rahi hai,0
ya kuchh ziyaadah fun ho jiya,0
ajeeb ahmaq hn,0
ratt ammi jo hain na mom hamaari aik lafz bol kar saaray mood ka satyanass kar daiti hain,0
course kab check karnay aa rahi aap cellphone,0
sir application kuchh kahna chaoge shehnaaz kay brother kay leeey,0
haha socheeey bhayya agar raaj inka hoga kya kya karaingay hamaaray saath yih,0
think oscar go yoy best prediction aaj ki prediction be aap ki hi sach saabit ho rahi kaun sa mantar ha ji say aap ko pata chaah jata ha okay going win,0
islamabad haveliyan motorway hai ab,0
tum say achchhi hai,0
tu bcz tu jisko support karta hai wuh khud sana okay peechhay paagal hai,0
baby thoda time nikalke achchhay say daikh,0
ratt love staring secretly,0
gham okay maray hain sub,0
pahlay tairi taraf peetth thi ghoomnay okay bad front kaesa laga,0
without kaunsa nashah hota maanga okay tu sona tha,0
kasay btaaa do itna mushkil hai aesi uska direct nam lay kar bataana,0
chlian kooku bt nah tthandd ha na bahut hota ha,0
minute ka promo hai voot application pae daikho,0
tum and iski aawaaz suni h,0
aapki baantto ny merry bahut saari sawaalon ka jawaab diya hi shaayad apnay mujhay be parrh liya hi shaayad e safar main hoon laikin log seekhaty be bahut haen logon okay raweyeoun saaey dukh be bahut hota hi khush rahain bahut saari duaaon main yad rakheeey ga bahut shukriyah,0
yih aadami aik saheeh dikh ta hai baki saahib bharrway aur dalaal st day hi pata chaljayega,0
yih sawaal waesay maira banta hi,0
ratt hello guy ahem kuchh dost sunday ko aurat march okay khilaaf aur haya aur hijaab okay haq main aik trend karain gay insha allaah,0
haha daanish ny phir be marna e ta,0
yih ha aesa start ka aik lafz say hota ghar waalay bhi okay martay haen ko wajh say,0
isko bolo ab rona mat,0
yih gandi gandi larrkiyaan mujhay kyoon follow kar rahi hain,0
himmat hai iski okay aapko follow kar rakha mujhay har roz follow kar okay unfollow karti thi ab block kar diya hai,0
awaazein lagaanay pae nai aatay yih goray,0
imaam bhaai ki maraz ki dawa hen aap,0
real aurat march,0
zahra dari hoi thi baaba ki ummat say liya beebi ki yih wasyat thi hey zahra,0
aapnay aurat ka case mazeed kharab kardiya ha sorry,0
abay chudaai ka sama taira ttoh name hi already sabkuch bata raha hain ha ha ha ha,0
suddenly hoa ya pahlay hi problem thi,0
aur apps pay haen na general baat hai yahaan aik tum hi ho,0
poori dunya any kaha okay jhoott hai koi be proof ni hai deejeeey agar hai aap okay father,0
your cute lagti ha mujhay,0
sad waqaye bhott ghalat kya you ni aap kay saath,0
one jisnay aaj tak ttik ttok application install ni kareeey phone ch video ta ki bnauni,0
yehhhhh konnnn hyyyyyyy ya allahhhh mujhay itna kaun janta hi love you too main bhi,0
faasilah rakhain baad main aap ka boyfriend patch karlaita hai aur aap mujhay block kardeti hain,0
koi nai sab apnay mafaad aur oopar saaey ishaarah milnay par saath baetthay hain naya ishaarah mila tu ithaaaddi phurrrrrrrr saaey udddr jaaein ghy,0
aword ni award hota ha,0
mairay jaesay banna we mat parrhay saaey bilkul door ho jaao ji,0
please trend change karain haq per theen without haq paaey hain,0
donon bhaai mil okay lain gay afford ni na ham donon akailay akailay kar saktay,0
aik baat ko bhool be jata banda,0
rehamkhan ahmaq aap apnay maray hoey waalid saahib ko kah rai hai yaqeenan thorra say maray hoey abu ka khayaal hi kar lo,0
phir baigam kulsoom nawaaz ki dafa kaha gae thi yih ghaerat tum logn ki jab without mar raaey thi aur tum log kahtay okay drama hai yih sab,0
agree last sentence donot know rest asking understand enemy better get hinduyahoodi bhaai bhaai,0
bahut moshkil kam dieting karna ham saaey poochho aik saal diet ki,0
aeween tu waesay piyaari hai tujhay kya zaroorat hai dslr kay allaah mujhay ai jhoott ka gunaah kam say kam day,0
sab kuchh kisi ko naheen milta yaar kuchh cheezain hoti hain jo aapkay haath main naheen hoti,0
taazah taazah news battna yih tha aaj say din bad google band ho jaaey ga google pae qatl wajab hogaya hai,0
haha axha dm kaun sunta ha madam yih jo tareef kar raha hu asa na ho yahaan say bhi unfollow kar diya jaao apni abhi dm ki auqaat naheen hi,0
bahut bola haan nd abhi din pahla bola tha nd paer main kaun bolta hn,0
tairi phuddi be mari hi,0
abay paagal army hijras didnt provide evidence attack attack claimed ask come evidence like,0
kyoon ki aap jaesay kuchh logon ko imraan khaan ki wuhi dinon wali baat samajh naheen aa rahi thi isleeey khitaab zaroori tha got,0
kal logy kal be yihi hisaab hoga jaldi jana saaey pahlay,0
accordin you sana bahut buri hai ore yih donon frnds hai rait yih daikh lay zara,0
ha chachi main thumre rasile badan ko chuga bhi aur choduga bhi,0
apun pae itna sangeen ilzaam na lagaao apun reply kar daita hai without alag baat hai kay apun ko jo log haftay main message ya call kartay hain apun un say bhi bhaag jata hai,0
masoom wuh log hain jin ko ka nai pata,0
haan bahut tang hoon main ttoh laikin kah bhi kya sakti hoon,0
piyaar jab be hota h sachcha hi hota h,0
jo bi hai uska maqsad sai hai na haq ki baat kar raha hai chaahay jo bi account use kar raha hai taira khaana kharab ho ghattya aurat,0
haan ka har doosra gaana chaandini pay hota tha,0
became dermatologist aapkay dukaan achchhay chalege,0
hamaishah say aurton any aurat honay ka bahut faaidah utthaaya ha bill jama karwaana ho bank ka kaam ho kisi be shop say kuchh laina ho etcetera yaar larrki ha isay pahlay jaanay aakhir ki qism okay huqooq chaahti hain yih sick mind auratain,0
hamaari dua hai lock karday aesi parliment jahaan saari bharrway dalle hu,0
faasilah rakhain baad main aap interest lose kar jaatay hain aur ham attachment ki maar martay hain,0
know aapko samajh jana tha,0
come yaar donot spreat hate jo aasim nay stand liya rashami kaileeey okay utensil nahi karaigi without nahi daikha kuchh din kaileeey hai himanshi course without you okay side be laiga,0
allaah aapki ami ji ko jeldi say sihhat yaab karay aur apnay hifz_o_ amn main rekey amn,0
wow yih main ny socha e ni,0
haha mil jaaey koi,0
iski price decrease hoi hai oo say ziyaadah thi iski price,0
soori guy intract nahi kya din cause wa busy hell somewhere,0
achchha tu we subh say lagi tu dikha taira trend kha hai nn,0
pkka koi na koi mili hogi tabhi hoa hoga,0
daikho ummeedwaar bahut hain ab say main tumhain tang ni karoonga khudahafiz,0
khaana achchha banana na sikhaana aesay jawabat zaroor seekhna,0
eesa ghissa pitta jawaab tu e soch sakta h,0
aray post ko koi like nahi karta kya main aapko achchha nahi lagta ya mairi post aapko sab ko achchhi nahi lagti,0
sab okay sab hi piyaaray haen yaaaarrrr,0
kitna tax daita hai bharrway,0
shareef family ko badnaam karnay aur ghalat raastay per lagaanay waala sirf ishaaq dar hai saari bemarian ishaaq dar ki wajh say hai jiski saza bhugat raha hai yih wazeer e khizaanah bhi jali kaam ki wajh say banta tha,0
haha tairi ka yaar hu bhhainchod tameez kar,0
nahiwesay e thak hogaya,0
un okay father sonay ki wajh koi nahi hoti,0
sab ttopi drama ha koi love shove nahi,0
madam ki shaadi thi aaj wahi gaya hoga,0
yaar picture achchhi hai ab aesay na kaho retrica nahi laptop say banay thi thorra sa vintage ka touch hai ziyaadah edit nahi hai kyoon okay pimple okay nishaan tak nazar arhe hain,0
faasilah rakhain peer bad main aap ko khayaal jata ha hamraah financial status match ni karta,0
hopefully ab itna hi mazaaq hota ha,0
tairi maan ka yaar moodi,0
girl meeting mufti qawi mufti news end like qindeel baloch,0
pata karain zaihni meeko bura nai lagna na,0
khuda ka khauf karain aap medaan men jaaein tanqeed karnay say pahlay,0
agar hukoomat kuchh naheen kar rahi aap hi kuchh kar lain aap journalist haen aap ki bhi bahut power hai journalist,0
itnay tum ibn_e_ insha,0
oh achchha wu wali ho aik baar mar gai thi fur zindah hoi,0
tairi aaj tak baat bi sach hoti nahi daikhi maennay,0
main nahi daikhti bus maloom kar laiti idhar udhar say okay kaun jeeta,0
kya kar sakti mi people ignore without reason felt like something wrong asked sorry,0
zahr kha lo mujh pay taara mat khaao,0
jeeju aap cute nahi ho si kah rahi hai bulky main hon,0
laughoutloud sana zabardast thi maennay season daikha hi uski wajh say tha baki sid bhi achchha nahi lagta mujhay,0
crush barhte ja rahay hain cgpa hoti ja rah ha,0
aap hamaishah itni sad kyoon rahti hain,0
bhaabi kaun brother,0
ab mairi tweet par bhi nai aati,0
twitter pae ab ho ji sweet ki baarish,0
astaghafar si aap kabhi puraani nahi ho saktay hemsha waesay rehye ge main koi nahi celeb always,0
achchhi khassi bahan hain wahn ai bhaai ban jaaein gai,0
be hansi rok okay rakhi thi,0
achchha aik tu tumhain har koi choor raha hai mairi tarhan,0
aap log farmi khattttay hon gen hamaaray qareeb tu river ha fresh aati jnb tab koi virus ni kch bigaarr sakta hamaara shah allaah,0
abay be tu sirf barking karta ya biting bhi karta matlab chatta khata bhi hai,0
